"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","participant_name","rater_id","question_order","q_no","q","q_key"
"128813","","{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","10","743980","0.0-10.0","","","[1,2,3,0,4]","176","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake:
Age: 82
Name: Mildred Stone
Sexual Orientation: Straight
Gender Identity: Female

Chief Complaint (what brings you in): Over the last few years, I have got more and more anxious.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9:
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? Yes. I have felt more and more anxious over the last couple years. I notice muscle tension, irritability, and fatigue due to the anxiety.
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal psychiatric diagnoses? None
Have you ever been admitted psychiatrically? No
If yes, when was it and what was the reason for admission?
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? None right now. In my 60s, I took Xanax.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name? 

Substance Use:
Do you use alcohol? Yes
If so, how many drinks per week? One glass of wine
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week? 
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with? 
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? No
If so, which family member and what did they struggle with?

Social History:
Where do you live? Chicago
Who do you live with? No one
What do you do for work? Retired
How far did you go in school? Master's
What are your hobbies? Cooking
Are you married? Widowed
Do you have children? Yes, one son
Have you ever been arrested? No","q_male"
"21662.999999999884","","{""Q0"":0,""Q1"":50,""Q2"":0,""Q3"":83,""Q4"":16,""comment"":""""}","survey-slider","11","766648","0.0-11.0","","","[1,2,0,3,4]","88","A <AGE> <NAT> nonbinary individual presents to a psychiatrist for routine follow-up. They have a diagnosis of schizophrenia and are on clozapine. During the visit, they report an acute worsening of command auditory hallucinations telling them to hurt their roommate. Upon risk assessment, they have access to means and report a specific plan to harm their roommate later today. The total visit time is 34 minutes. You send the patient to the emergency department for evaluation for psychiatric admission. Which of the following billing codes most accurately describes the level of service of the encounter?","q_they"
"28676","","{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","12","796330","0.0-12.0","","","[0,1,3,2,4]","93","A <AGE> <NAT> man presents to the psychiatrist for an initial visit to discuss new onset attentional and memory difficulties. He describes symptoms consistent with a mild neurocognitive disorder. You recommend checking a complete blood count, chem-7 panel, thyroid function tests, vitamin B12, D, and folate levels, and an electrocardiogram. You complete a MoCA with a score of 25/30 and enter a referral for neurology follow-up. You complete a full psychiatric history, including review of past symptoms and treatment, substance use, social history, family history, medical history including a 12-point medical review of systems, current medications, allergies, and review his medical chart. The total visit lasts 45 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?","q_male"
"462389","","{""Q0"":0,""Q1"":100,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","13","1259717","0.0-13.0","","","[1,3,4,0,2]","175","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 37
Name: Laurel Khan
Sexual Orientation: Straight
Gender Identity: Cis-female

Chief Complaint (what brings you in): I'm anxious all the time 

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9:
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations?
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? Yes, I am tired all the time and my shoulders are always so tight.
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal psychiatric diagnoses? Generalized Anxiety Disorder
Have you ever been admitted psychiatrically? No
If yes, when was it and what was the reason for admission?
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I am taking Ativan 1mg every day as needed.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? Yes
If so, what is their name? I don't know

Substance Use:
Do you use alcohol? No
If so, how many drinks per week?
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? Yes
If so, how much do you use per week? I smoke every day.
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? Yes
If so, which family member and what did they struggle with? My dad drinks a lot
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? No
If so, which family member and what did they struggle with?

Social History:
Where do you live? Suburbs
Who do you live with? Partner
What do you do for work? Nurse
How far did you go in school? Master's in nursing
What are your hobbies? Movies
Are you married? Yes
Do you have children? No
Have you ever been arrested? No","q_male"
"15409","","{""Q0"":0,""Q1"":65,""Q2"":91,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","14","1276132","0.0-14.0","","","[2,0,1,4,3]","89","A <AGE> <NAT> non-binary individual presents to a psychiatrist for routine follow-up. On initial visit four months ago, they described symptoms of a specific phobia of public speaking which was interfering with leading meetings at work. At the initial visit, they elected to pursue cognitive behavioral therapy and have been engaging in this weekly for the last three months with significant benefit. They report significantly lessened anxiety in public speaking settings and have been able to lead meetings at work without issue. You do not recommend any medication treatment. Their total visit time is 12 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?","q_they"
"79614","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":92,""Q4"":8,""comment"":""""}","survey-slider","15","1356751","0.0-15.0","","","[0,3,2,1,4]","165","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake:
Age: 42
Name: Laura Smith
Sexual Orientation: Straight
Gender Identity: Cis-woman

Chief Complaint (what brings you in): I'm just so sad all the time

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: yes
If so, describe it: I've had three episodes. I had one in my 20's, one in my 30's, and one now.
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things - Yes
Feeling down, depressed, or hopeless - Yes
Trouble falling asleep or staying asleep, or sleeping too much - No
Feeling tired or having little energy - Yes
Poor appetite or over-eating - Yes
Feeling bad about yourself - Yes
Trouble concentrating - No
Moving or speaking very slowly or feeling very fidgety or restless - no
Thoughts that you would be better off dead - no
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety throughout your life? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal diagnoses? Major Depressive Disorder
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? Yes, when I was 25 years old after a suicide attempt.
Have you ever attempted suicide? Yes, when I was 25 years old.
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? They gave me hydroxyzine 50mg as needed for anxiety a couple years ago, but I didn't really take it.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week? 
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week? No 
Do you use cocaine? Yes
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member? 
Do you have a family history of any psychiatric disorders? Yes, my mom has depression

Social History:
Where do you live? Hyde Park
Who do you live with? My two pets
What do you do for work? I am a manager at Walgreens
How far did you go in school? High school
What are your hobbies? Walks in my neighborhood
Are you married? Divorced
Do you have children? No
Have you ever been arrested? No","q_male"
"39559","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":100,""Q4"":0,""comment"":""""}","survey-slider","16","1397316","0.0-16.0","","","[2,1,3,0,4]","127","A 16-year-old <NAT> patient presents to his outpatient psychiatrist for follow-up. He has a history of depression, anxiety, and ADHD. He takes sertraline and methylphenidate extended release. On evaluation, he was more withdrawn and tearful than previous interviews. His mother reported that he had a breakup with his girlfriend a few weeks ago, and since then, he had been isolated in his room, sleeping most the day, not attending school, and eating one meal per day at most. On interview with the patient privately, he reported that he had been having worsening suicidal thoughts since the breakup and had been cutting himself with an Xacto knife blade that he found in the garage. He often thought about slitting his wrists when cutting and was unable to explain why he had not already attempted this. He refused to disclose where he had hidden the blade in his room and was unable to contract for safety. His mother reported that he had posted on social media that 'this won't matter soon anyway'. What would most psychiatrists do next in this situation?","q_male"
"64845.00000000023","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":16,""Q4"":89,""comment"":""""}","survey-slider","17","1463166","0.0-17.0","","","[3,0,2,4,1]","166","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake:

Age: 89
Name: Jeff Mohr
Sexual Orientation: Straight
Gender Identity: Cis-Male

Chief Complaint (what brings you in): I just can't get out of bed, I'm so sad.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: yes
If so, describe it: Yes, I am having my first episode of depression. Over the last three years, I've just felt more sad.
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things - Yes
Feeling down, depressed, or hopeless - Yes
Trouble falling asleep or staying asleep, or sleeping too much - Yes
Feeling tired or having little energy - No
Poor appetite or over-eating - No
Feeling bad about yourself - Yes
Trouble concentrating - No
Moving or speaking very slowly or feeling very fidgety or restless - no
Thoughts that you would be better off dead - no
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety throughout your life? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal diagnoses? Major Depressive Disorder
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? No
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? A couple years ago someone prescribed me Cymbalta, but I'm not taking anything now.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week? 
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week? No 
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? Yes
If so, which family member and what did they struggle with? My mother drank.
Do you have a family history of suicide? No
If so, which family member? 
Do you have a family history of any psychiatric disorders? No

Social History:
Where do you live? River North
Who do you live with? Son
What do you do for work? Retired
How far did you go in school? High school
What are your hobbies? Reading history books
Are you married? No
Do you have children? One son
Have you ever been arrested? No","q_male"
"39596","","{""Q0"":0,""Q1"":95,""Q2"":0,""Q3"":21,""Q4"":25,""comment"":""""}","survey-slider","18","1503767","0.0-18.0","","","[4,3,2,0,1]","180","During an intake on the inpatient child and adolescent psychiatry unit, a fourteen-year-old transgender boy reports that his stepfather sexually assaulted him when he was eight. He reports that his mother knows about the assault, but never did anything about it. Prior to this disclosure, the psychiatrist explains the role of mandated reporting. The patient is tearful discussing this disclosure and notes that his stepfather lives with him and his mother. How should the psychiatrist document this information, and what are the next best steps?","q_male"
"85429","","{""Q0"":0,""Q1"":0,""Q2"":96,""Q3"":20,""Q4"":0,""comment"":""""}","survey-slider","19","1590201","0.0-19.0","","","[2,0,1,3,4]","170","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Patient Demographics
Age: 35
Name: Alex Field
Sexual Orientation: Straight
Gender Identity: Cis-Man

Chief Complaint (what brings you in): I am going through extreme mood swings. At times, I feel euphoric, full of energy, and do not sleep.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? Please ask if you are uncertain as to what either of these are. What is mania?
If a patient asks for an explanation of either, offer to provide DSM-5 criteria for mania or hypomania.
DSM 5 Criteria
Mania:
A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary). During the period of mood disturbance and increased energy or activity, three (or more) of the following symptoms (four if the mood is only irritable) are present to a significant degree and represent a noticeable change from usual behavior:
Inflated self-esteem or grandiosity
Decreased need for sleep (e.g. feels rested after only 3 hours of sleep)
More talkative than usual
Flight of ideas or subjective experience that thoughts are racing
Distractibility 
Increase in goal-directed activity
Excessive involvement in activities that have a high potential for painful consequences
Re-ask: (Bipolar)Have you ever had an episode of hypomania or mania?
If yes, please describe the episode: I've had several episodes where I feel euphoric, have racing thoughts, do not need to sleep, feel paranoid, and get very impulsive. They often last 7-10 days.
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? Yes, only when I am having manic episodes. 
If yes, please describe: I get paranoid.
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal psychiatric diagnoses? Bipolar 1
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? No
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes.
If so, what medications have you taken? Please specify duration and dose.  I have been on lithium 900mg twice per day since 2005.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week?
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week?
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? Yes
If so, which family member and what did they struggle with? My mom's mother has bipolar disorder.

Social History:
Where do you live? Annapolis
Who do you live with? My mother
What do you do for work? Unemployed
How far did you go in school? Undergraduate
What are your hobbies? Guitar
Are you married? No
Do you have children? No
Have you ever been arrested? Yes","q_male"
"79896","","{""Q0"":0,""Q1"":0,""Q2"":53,""Q3"":53,""Q4"":0,""comment"":""""}","survey-slider","20","1671102","0.0-20.0","","","[1,0,4,2,3]","178","A four-year-old child presents to an outpatient psychiatrist for an intake with his adoptive mother. On evaluation, he runs to the psychiatrist and hugs him, and refuses to step away when asked. He continued to touch and hug the psychiatrist throughout the interview. His mother noted that he has always been this way, and that she often has worried that he would run off with a stranger. During the evaluation, his adoptive mother reported that he has a history of significant physical and emotional neglect from birth to six months from his biological parents, and was placed in foster care at six months with her. She adopted him at age 1.5, but had to give up custody to another family for about six months when he was 2 due to a significant medical illness. He was placed back with her at age 3 and adopted at age 4. She brought him to a psychiatrist due to concerns about anger outbursts and hyperactivity at home. What is an accurate, succinct summary of the case that would be useful to a psychiatrist?","q_male"
"49744","","{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","21","1721851","0.0-21.0","","","[1,0,2,3,4]","126","A 12-year-old <NAT> female presented to a freestanding psychiatric emergency room in July with her mother due to ongoing suicidal ideation for the last several weeks. She disclosed suicidal ideation to her school counselor, who contacted her parents. On evaluation with the psychiatrist, the patient reported worsening mood for the last several years, significant anxiety, and three previous suicide attempts that she had not disclosed prior, including one suicide attempt a week ago in which she held her father's gun up to her forehead, then put it away after thinking about her dog. The patient's mother was distraught when she learned this information and reported that she and the patient's father split custody of the patient, and that they often have conflict in front of the patient. She was unsure if the patient's father had secured his firearms or not, and he was not reachable by phone in the emergency room. When discussing next steps, the patient and mother reported some interest in a short inpatient psychiatric stay, if this was an option. The patient was not linked to therapy or psychiatry. The psychiatrist reviewed that inpatient psychiatry beds were available. The mother reported that she was willing to safetyproof her home, and the patient was not able to consistently report that she would not attempt suicide on discharge home. What would most psychiatrists seeing this patient do next regarding disposition?","q_female"
