rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,participant_name,rater_id,question_order,q_no,q,q_key
54643,,"{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":25,""comment"":""""}",survey-slider,10,327973,0.0-10.0,,,"[1,4,0,3,2]",177,"A 12-year-old female with no prior psychiatric history presents to an outpatient psychiatrist with her parents for anxiety and behavior concerns. Her parents report that over the last six months, she has seemed increasingly sad and anxious with decreased food intake leading to a 15 pound weight loss. She was very anxious when the topic of food was discussed in the interview, and reported significant fears about weight gain. She reported that she is too fat and that she will feel even worse about herself if she eats more. Her parents also report that she has always been an anxious child, worrying about lots of things and having significant difficulties in controlling her worries. She denies current or history of suicidal ideation. What is an accurate, succinct summary of the case that would be useful to a psychiatrist?",q_female
20816.00000000010,,"{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}",survey-slider,11,349795,0.0-11.0,,,"[2,1,3,4,0]",74,A <AGE> <NAT> man is brought to your psychiatric office by his mother for an initial visit. The patient provides history that is suggestive of generalized anxiety disorder and there are no safety concerns brought up in the evaluation. He accepts a referral for individual therapy. The patient requests that his mother not be given any information about his clinical care. You finish the visit and walk the patient to the waiting room; his mother asks for an update on how the visit went. What is the most appropriate next step in management?,q_male
67452,,"{""Q0"":0,""Q1"":0,""Q2"":100,""Q3"":0,""Q4"":0,""comment"":""""}",survey-slider,12,418253,0.0-12.0,,,"[2,4,3,1,0]",85,"A <AGE> <NAT> nonbinary individual presents to a psychiatrist for routine follow-up for medication management. They have a diagnosis of schizoaffective disorder, bipolar type and are currently prescribed lithium ER 900mg nightly. They report worsening delusions since last visit, including that their neighbors have installed listening devices in their kitchen appliances. They deny any recent manic symptoms, depressive symptoms, suicidal ideation, homicidal ideation, or hallucinations. They deny any recent substance use. They report taking lithium every day without missed doses. You spend 29 minutes in the encounter. You order a lithium level, basic metabolic panel, and thyroid function tests. You speak with the patient's therapist to coordinate in their care. Which of the following billing codes most accurately describes the level of service of the encounter?",q_they
48864,,"{""Q0"":100,""Q1"":25,""Q2"":1,""Q3"":0,""Q4"":0,""comment"":""""}",survey-slider,13,468123,0.0-13.0,,,"[1,3,2,0,4]",126,"A 12-year-old <NAT> female presented to a freestanding psychiatric emergency room in July with her mother due to ongoing suicidal ideation for the last several weeks. She disclosed suicidal ideation to her school counselor, who contacted her parents. On evaluation with the psychiatrist, the patient reported worsening mood for the last several years, significant anxiety, and three previous suicide attempts that she had not disclosed prior, including one suicide attempt a week ago in which she held her father's gun up to her forehead, then put it away after thinking about her dog. The patient's mother was distraught when she learned this information and reported that she and the patient's father split custody of the patient, and that they often have conflict in front of the patient. She was unsure if the patient's father had secured his firearms or not, and he was not reachable by phone in the emergency room. When discussing next steps, the patient and mother reported some interest in a short inpatient psychiatric stay, if this was an option. The patient was not linked to therapy or psychiatry. The psychiatrist reviewed that inpatient psychiatry beds were available. The mother reported that she was willing to safetyproof her home, and the patient was not able to consistently report that she would not attempt suicide on discharge home. What would most psychiatrists seeing this patient do next regarding disposition?",q_female
20454,,"{""Q0"":0,""Q1"":0,""Q2"":100,""Q3"":0,""Q4"":0,""comment"":""""}",survey-slider,14,489584,0.0-14.0,,,"[1,2,0,3,4]",93,"A <AGE> <NAT> non-binary individual presents to the psychiatrist for an initial visit to discuss new onset attentional and memory difficulties. They describe symptoms consistent with a mild neurocognitive disorder. You recommend checking a complete blood count, chem-7 panel, thyroid function tests, vitamin B12, D, and folate levels, and an electrocardiogram. You complete a MoCA with a score of 25/30 and enter a referral for neurology follow-up. You complete a full psychiatric history, including review of past symptoms and treatment, substance use, social history, family history, medical history including a 12-point medical review of systems, current medications, allergies, and review their medical chart. The total visit lasts 45 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?",q_they
70814,,"{""Q0"":13,""Q1"":93,""Q2"":25,""Q3"":12,""Q4"":0,""comment"":""""}",survey-slider,15,561404,0.0-15.0,,,"[2,1,0,3,4]",186,"A fifty-year-old male presents to a psychiatrist after referral from his primary care provider for mood concerns. On evaluation, he reports worsening mood, low energy, lack of pleasure or enjoyment in things he used to like to do, increased sleep, and irritability for the past two months. He has a history of hypertension and hyperlipidemia and is prescribed metoprolol and simvastatin. He has never experienced a depressed mood before and is typically a happy person. He is diagnosed with major depressive disorder, but he declines to start medication at this time and preferred to initiate therapy only. After two follow-up appointments over the course of the next two months, the psychiatrist learns that he has been resistant to treating his medical conditions with medications, but his husband was worried about his hypertension because he had a history of heart disease in his family. After some thought, the patient recalls that he started his metoprolol and simvastatin about two weeks before he started feeling sad. What is an accurate, succinct, and clinically appropriate way to document this information that is useful to a psychiatrist?",q_male
36280,,"{""Q0"":93,""Q1"":0,""Q2"":50,""Q3"":0,""Q4"":50,""comment"":""""}",survey-slider,16,598690,0.0-16.0,,,"[1,2,0,3,4]",78,"A <AGE> <NAT> non-binary individual presents for an initial psychiatric interview for irritability and after evaluation, you determine that they meet criteria for generalized anxiety disorder. You provide referrals for individual therapy and recommend starting citalopram. You arrange a follow-up visit in two months. Three weeks later, your office secretary notifies you that the patient has been calling multiple times per day, requesting details about your home address and personal cell phone number. What is the appropriate next step in management?",q_they
58373,,"{""Q0"":0,""Q1"":25,""Q2"":0,""Q3"":92,""Q4"":39,""comment"":""""}",survey-slider,17,658070,0.0-17.0,,,"[1,4,0,2,3]",133,"A psychiatrist sees a <AGE> <NAT> male with a history of 22q11 deletion syndrome and schizophrenia in the outpatient clinic. He is well known to the psychiatrist. He endorses intermittent hallucinations of UFOs and aliens who take care of him and are his family. He perseverates on this hallucination at each visit. He and his mother deny other concerns, and he is tolerating his current medication regimen of 156 mg intramuscular paliperidone decanoate once monthly and Depakote 250 mg daily and 750 mg at bedtime. What is the best next step in management?",q_male
113746.00000000000,,"{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":100,""Q4"":0,""comment"":""""}",survey-slider,18,772821,0.0-18.0,,,"[1,4,0,3,2]",90,"A <AGE> <NAT> woman with a history of obsessive compulsive disorder managed with fluoxetine presents to the psychiatrist for routine follow-up. Since last visit one month ago, she newly reports worsening mood, new anhedonia, poor appetite, insomnia, poor focus, and guilt. She denies any SI. She does not have a history of depressive episodes in the past. Her OCD symptoms are under good control. You order a TSH and vitamin D level. You recommend increasing the dose of her fluoxetine and provide referrals for individual therapy. The total visit time is 25 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?",q_female
102513,,"{""Q0"":63,""Q1"":11,""Q2"":75,""Q3"":88,""Q4"":37,""comment"":""""}",survey-slider,19,876338,0.0-19.0,,,"[1,2,4,0,3]",181,"An eight-year-old female presents for an intake with an outpatient psychiatrist with adoptive parents. On evaluation, her parents report that she was adopted at four months. Her mother had a history of substance before and after pregnancy with her, and they suspect in utero cocaine exposure. They deny a specific history of trauma. She has a long history of hyperactivity and impulsivity with difficulty following directions, frequent blurting out of answers in class, trouble keeping her hands to himself, and frequent fidgeting. She also has a history of anxiety, particularly around other people. She reports frequently thinking about her family of origin. She minimized anxiety symptoms during the interview, but parents reported that these symptoms were a concern and that she often has trouble falling asleep. Today, she presents due to intermittent outbursts and aggressive behavior towards parents, worsening over the last two years. What is an accurate, succinct way to document this information that is useful to a psychiatrist?",q_female
38032,,"{""Q0"":100,""Q1"":25,""Q2"":0,""Q3"":25,""Q4"":13,""comment"":""""}",survey-slider,20,915376,0.0-20.0,,,"[3,1,4,2,0]",39,"A <AGE> <NAT> woman with history of borderline personality disorder and several hospitalizations is admitted to the inpatient psychiatric unit after a suicide attempt via intentional ingestion of clonazepam. She has been admitted to the psychiatric unit for two weeks, during which time she has engaged in programming and worked with a psychologist. She has been stabilized on new medications and states that her mood has improved significantly since admission. She has created a thoughtful safety plan with her team which has been shared with her family members. Her treatment team has worked to set the expectation of discharge in several days so that she can immediately start a partial hospitalization program that offers DBT. On the morning of discharge, she states that she has started to have suicidal thoughts of jumping off a building. How would most psychiatrists triage this situation?",q_female
93260.99999999990,,"{""Q0"":0,""Q1"":12,""Q2"":90,""Q3"":75,""Q4"":0,""comment"":""""}",survey-slider,21,1009643,0.0-21.0,,,"[2,0,1,4,3]",166,"What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake:

Age: 89
Name: Jeff Mohr
Sexual Orientation: Straight
Gender Identity: Cis-Male

Chief Complaint (what brings you in): I just can't get out of bed, I'm so sad.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: yes
If so, describe it: Yes, I am having my first episode of depression. Over the last three years, I've just felt more sad.
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things - Yes
Feeling down, depressed, or hopeless - Yes
Trouble falling asleep or staying asleep, or sleeping too much - Yes
Feeling tired or having little energy - No
Poor appetite or over-eating - No
Feeling bad about yourself - Yes
Trouble concentrating - No
Moving or speaking very slowly or feeling very fidgety or restless - no
Thoughts that you would be better off dead - no
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety throughout your life? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal diagnoses? Major Depressive Disorder
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? No
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? A couple years ago someone prescribed me Cymbalta, but I'm not taking anything now.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week? 
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week? No 
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? Yes
If so, which family member and what did they struggle with? My mother drank.
Do you have a family history of suicide? No
If so, which family member? 
Do you have a family history of any psychiatric disorders? No

Social History:
Where do you live? River North
Who do you live with? Son
What do you do for work? Retired
How far did you go in school? High school
What are your hobbies? Reading history books
Are you married? No
Do you have children? One son
Have you ever been arrested? No",q_male
27844,,"{""Q0"":5,""Q1"":0,""Q2"":6,""Q3"":100,""Q4"":75,""comment"":""""}",survey-slider,22,1038494,0.0-22.0,,,"[1,3,0,2,4]",129,"A 16-year-old <NAT> non-binary individual with no prior psychiatric history presents to the emergency room due to an acute change in behavior 1 week ago. Psychiatry is consulted. Their mother reports that they had a seizure-like episode 7 days ago and have been reporting that they are a savior sent by God ever since. They have been refusing to attend school and attempted to jump out of their home's second story window due to 'God's will.' On evaluation, they appeared to be attending to internal stimuli and were disorganized throughout the interview. Vitals were remarkable for tachycardia and a fever. Urine drug screen is negative. What would most psychiatrists recommend next in this situation?",q_they
110834.00000000000,,"{""Q0"":14,""Q1"":88,""Q2"":0,""Q3"":13,""Q4"":25,""comment"":""""}",survey-slider,23,1150333,0.0-23.0,,,"[0,1,3,2,4]",168,"What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 72
Name: Marcus Golden
Sexual Orientation: Gay
Gender Identity: Cis-male

Chief Complaint (what brings you in): I have some trauma from the war.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
Can prompt them to comment on PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No
Offer to provide DSM-5 criteria for both.
If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? Yes
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this. I have nightmares about the war all the time. I can't watch fireworks and I can't be in large crowds. I am on edge all the time.

Psychiatric History:
Have you received any formal psychiatric diagnoses? PTSD
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? No
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I take prazosin 2mg every night. In the past, I took lexapro but I stopped that two years ago.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week?
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? Yes
If so, how much do you use per week? I used to smoke in my 40s every day. I do not smoke now.
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? Yes
If so, which family member and what did they struggle with? My dad had PTSD

Social History:
Where do you live? Evanston
Who do you live with? Boyfriend
What do you do for work? Retired
How far did you go in school? Undergraduate
What are your hobbies? Gardening
Are you married? No
Do you have children? No
Have you ever been arrested? No",q_male
5994,"<p>

<h2>Final Instruction</h2>

        <p><b>Thank you</b> for taking the time and working on the project! </p>
        <p>When continuing, you will be asked to download the results as a CSV file.</p>
        <p>Please <b> send us the file(s) form your annotaitons!</b> (lamparth (at) stanford.edu) </p>
        <p>
Press any key to continue and end.</p>",enter,html-keyboard-response,24,1157331,0.0-24.0,,,,,,
