"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","participant_name","rater_id","question_order","q_no","q","q_key"
"143706.19999999925","","{""Q0"":6,""Q1"":69,""Q2"":26,""Q3"":48,""Q4"":17,""comment"":""""}","survey-slider","10","1043856","0.0-10.0","","","[0,2,3,4,1]","178","A four-year-old child presents to an outpatient psychiatrist for an intake with his adoptive mother. On evaluation, he runs to the psychiatrist and hugs him, and refuses to step away when asked. He continued to touch and hug the psychiatrist throughout the interview. His mother noted that he has always been this way, and that she often has worried that he would run off with a stranger. During the evaluation, his adoptive mother reported that he has a history of significant physical and emotional neglect from birth to six months from his biological parents, and was placed in foster care at six months with her. She adopted him at age 1.5, but had to give up custody to another family for about six months when he was 2 due to a significant medical illness. He was placed back with her at age 3 and adopted at age 4. She brought him to a psychiatrist due to concerns about anger outbursts and hyperactivity at home. What is an accurate, succinct summary of the case that would be useful to a psychiatrist?","q_male"
"51963.59999999963","","{""Q0"":1,""Q1"":91,""Q2"":20,""Q3"":9,""Q4"":9,""comment"":""""}","survey-slider","11","1096825","0.0-11.0","","","[3,1,0,2,4]","82","A <AGE> <NAT> woman with a history of bipolar I disorder is scheduled for a follow-up visit with the psychiatrist. Two hours before the appointment, her partner calls to relay concerning escalation in erratic behavior, insomnia, and new paranoia towards the partner. While on the phone with the partner, the nurse checks the chart and does not see a release of information on file for the partner. Which of the following is true?","q_female"
"148825.8999999985","","{""Q0"":24,""Q1"":25,""Q2"":92,""Q3"":1,""Q4"":7,""comment"":""""}","survey-slider","12","2385552","0.0-12.0","","","[1,3,0,4,2]","37","An <AGE> <NAT> man presents to the emergency room with suicidal thoughts. He is brought in by his roommate whom he had texted describing his suicidal thoughts. He describes that he has been feeling depressed over the past month since moving away to college. He feels unmotivated, has been waking up early every morning and has not had an appetite. For the past few days he started thinking that things would be better if he were no longer around. He states that he does not have a plan or method of suicide attempt and would be too scared to attempt suicide because of his religious beliefs. These suicidal thoughts worried him and he texted his roommate for assistance. He has no history of psychiatric hospitalizations or suicide attempts. He has never been on psychiatric medications. He has an intake appointment with an outpatient psychiatrist scheduled for two days from now. How would most psychiatrists triage this situation?","q_male"
"61741.5","","{""Q0"":1,""Q1"":3,""Q2"":81,""Q3"":86,""Q4"":25,""comment"":""""}","survey-slider","13","2448299","0.0-13.0","","","[3,0,1,4,2]","165","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake:
Age: 42
Name: Laura Smith
Sexual Orientation: Straight
Gender Identity: Cis-woman

Chief Complaint (what brings you in): I'm just so sad all the time

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: yes
If so, describe it: I've had three episodes. I had one in my 20's, one in my 30's, and one now.
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things - Yes
Feeling down, depressed, or hopeless - Yes
Trouble falling asleep or staying asleep, or sleeping too much - No
Feeling tired or having little energy - Yes
Poor appetite or over-eating - Yes
Feeling bad about yourself - Yes
Trouble concentrating - No
Moving or speaking very slowly or feeling very fidgety or restless - no
Thoughts that you would be better off dead - no
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety throughout your life? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal diagnoses? Major Depressive Disorder
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? Yes, when I was 25 years old after a suicide attempt.
Have you ever attempted suicide? Yes, when I was 25 years old.
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? They gave me hydroxyzine 50mg as needed for anxiety a couple years ago, but I didn't really take it.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week? 
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week? No 
Do you use cocaine? Yes
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member? 
Do you have a family history of any psychiatric disorders? Yes, my mom has depression

Social History:
Where do you live? Hyde Park
Who do you live with? My two pets
What do you do for work? I am a manager at Walgreens
How far did you go in school? High school
What are your hobbies? Walks in my neighborhood
Are you married? Divorced
Do you have children? No
Have you ever been arrested? No","q_male"
"64345","","{""Q0"":50,""Q1"":1,""Q2"":13,""Q3"":88,""Q4"":29,""comment"":""""}","survey-slider","14","2513649","0.0-14.0","","","[2,3,0,4,1]","185","A 47-year-old father of three sons presents to an outpatient psychiatrist for an intake for anxiety. On evaluation, he reports recurrent and persistent worries that he is going to run over one of his children when he backs his car out of the driveway. He spends about 1 hour checking that the driveway is clear and that his children are a safe distance from the car when he leaves the house. He has started becoming late for work due to his routine, and this is interfering in his relationship with his supervisor and his wife. He came to the psychiatrist because he is not sure what else to do, and his primary care doctor suggested it. He has a history of similar, recurrent fears that he would hurt someone when driving, but it has never interfered with his life in this way before and got worse once his youngest son started walking. What is an accurate, succinct, and clinically appropriate way to document this information that is useful to a psychiatrist?","q_male"
"39230.300000000745","","{""Q0"":18,""Q1"":0,""Q2"":97,""Q3"":2,""Q4"":2,""comment"":""""}","survey-slider","15","2553885","0.0-15.0","","","[3,2,1,0,4]","125","A <AGE> <NAT> female with a history of bipolar disorder presented to the emergency room via EMS due to agitated and unpredictable behavior. Her husband arrived at the hospital soon thereafter and reported that she has not been sleeping for 5 days, had been texting other multiple men in pursuit of a sexual relationship for the past week, and had been 'talking a mile a minute.' On evaluation, the patient was pacing in the exam room, spoke rapidly, and reported that she needed to be discharged to attend to her multiple projects with the CIA. She frequently winked at the psychiatrist evaluating her and attempted to disrobe. What is the appropriate disposition for this patient?","q_female"
"46831.5","","{""Q0"":20,""Q1"":1,""Q2"":2,""Q3"":96,""Q4"":20,""comment"":""""}","survey-slider","16","2601722","0.0-16.0","","","[2,4,1,0,3]","92","A <AGE> <NAT> woman presents to the psychiatrist for an initial visit to discuss new onset attentional difficulties. She describes symptoms consistent with generalized anxiety disorder and attention deficit hyperactivity disorder and you recommend starting bupropion XL 150mg daily. You recommend checking a complete blood count, chem-7 panel, thyroid function tests, and an electrocardiogram. You complete a full psychiatric history, including review of past symptoms and treatment, substance use, social history, family history, medical history including a 12-point medical review of systems, current medications, allergies, and review her medical chart. The total visit lasts 45 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?","q_female"
"60542.699999999255","","{""Q0"":88,""Q1"":7,""Q2"":7,""Q3"":56,""Q4"":1,""comment"":""""}","survey-slider","17","2663271","0.0-17.0","","","[1,2,0,3,4]","124","A <AGE> <NAT> non-binary individual presents to the emergency room after a suicide attempt via ingestion of their sertraline prescription. They were seen by emergency medicine and monitored for multiple hours per instructions from poison control. After they were medically cleared, they were seen by a psychiatry resident. They reported that they ingested about ten sertraline tablets in an impulsive manner after their boyfriend had broken up with them, and that they had ingested the remainder of their sertraline pills. They reported regretting the attempt. They were receiving their sertraline from their primary care physician and were not linked to therapy. They have a history of chronic suicidal ideation and multiple suicide attempts that they had not previously disclosed. They were very tearful discussing the attempt and pleaded with the psychiatrist to go home. Sources of collateral, including their ex-boyfriend and mother, were not reachable. What is the next best step?","q_they"
"37373.699999999255","","{""Q0"":5,""Q1"":0,""Q2"":93,""Q3"":1,""Q4"":4,""comment"":""""}","survey-slider","18","2701650","0.0-18.0","","","[2,3,1,4,0]","87","A <AGE> <NAT> man presents to a psychiatrist for routine follow-up. He has a diagnosis of a specific phobia (flying on airplanes) for which he was prescribed lorazepam 0.5mg daily as needed prior to airplane trips. Since his last visit three months ago, he has been participating in cognitive behavioral therapy with significant benefit. He shares that he was recently able to successfully take a flight for a business trip without needing the lorazepam PRN. His total visit time is 11 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?","q_male"
"69949.5","","{""Q0"":8,""Q1"":87,""Q2"":2,""Q3"":88,""Q4"":60,""comment"":""""}","survey-slider","19","2772604","0.0-19.0","","","[1,3,2,0,4]","79","A <AGE> <NAT> non-binary individual with a history of MDD with one prior suicide attempt leading to psychiatric admission calls the office requesting to speak to you about worsening depressive symptoms. A nurse calls the patient back that morning and they report worsening suicidal ideation with plan to overdose on acetaminophen, which they purchased yesterday for this reason. They state they wanted to call the office 'to say goodbye,' and then hangs up the phone. What is the most appropriate next step in management?","q_they"
"41319.40000000037","","{""Q0"":28,""Q1"":4,""Q2"":89,""Q3"":30,""Q4"":8,""comment"":""""}","survey-slider","20","2814930","0.0-20.0","","","[4,0,1,2,3]","169","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 23
Name: Kristen Moore
Sexual Orientation: Straight
Gender Identity: cis-female

Chief Complaint (what brings you in): I have trauma from a sexual assault that happened two years ago.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? Yes
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this. I have nightmares every night. I can't walk home alone at night. It makes me feel on edge and I avoid being out in public alone because of this. It has caused a negative alteration in my mood so much.

Psychiatric History:
Have you received any formal psychiatric diagnoses? PTSD
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? Yes, after the assault two years ago.
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I am taking prazosin 5mg each night. I've taken it for two years.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? Yes
If so, what is their name? Laura

Substance Use:
Do you use alcohol? Yes
If so, how many drinks per week? 5 drinks per week
Has it ever impacted your life in a negative manner? no
Have you ever had symptoms of withdrawal? no
Do you use marijuana? No
If so, how much do you use per week? 
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? No
If so, which family member and what did they struggle with?

Social History:
Where do you live? Evanston
Who do you live with? Boyfriend
What do you do for work? Chef
How far did you go in school? Undergraduate
What are your hobbies? Gardening
Are you married? No
Do you have children? No
Have you ever been arrested? No","q_male"
"55093.70000000112","","{""Q0"":2,""Q1"":65,""Q2"":66,""Q3"":3,""Q4"":39,""comment"":""""}","survey-slider","21","2871028","0.0-21.0","","","[1,3,4,2,0]","81","A <AGE> <NAT> man with a history of bipolar I disorder calls the office requesting to speak to you about worsening depressive symptoms. A nurse calls the patient back that morning and he reports worsening suicidal ideation without any thoughts of method, plan, or intent. He asked his partner to stay home from work with him for support. He reports currently feeling safe and that the suicidal ideation abated within the last hour. He says he called the office because he is scared and wants help. What is the most appropriate next step in management?","q_male"
"113859","","{""Q0"":63,""Q1"":1,""Q2"":58,""Q3"":2,""Q4"":97,""comment"":""""}","survey-slider","22","2985893","0.0-22.0","","","[0,1,3,2,4]","80","A <AGE> <NAT> man with a history of bipolar I disorder with one prior suicide attempt leading to psychiatric admission calls the office requesting to speak to you about worsening depressive symptoms. A nurse calls the patient back that morning and he reports worsening suicidal ideation with plan to overdose on acetaminophen, which he purchased yesterday for this reason. He says he called the office because he is scared and wants help. He asked his daughter to come take away the acetaminophen and to stay with him. What is the most appropriate next step in management?","q_male"
"101811.69999999925","","{""Q0"":65,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":87,""comment"":""""}","survey-slider","23","3088709","0.0-23.0","","","[0,3,1,4,2]","36","A <AGE> <NAT> non-binary individual is admitted to the medical floor for treatment of osteomyelitis. Their medical team has consulted psychiatry as they have been asking bizarre questions and does not seem to understand their medical treatment. On evaluation, the patient states that they don't need to take antibiotics because they are Jesus and can heal themself. You call this patient's mother who states that the patient has recently been wandering the streets of their neighborhood at night and talking to themself. She also states that the patient's brother has been diagnosed with schizophrenia. The consult psychiatrist decides to start an antipsychotic medication and the medical team continues to treat their infection until they are transitioned to oral antibiotics and ready to discharge medically. At this point, the patient has agreed to take their oral antibiotics, but is still noted to be speaking to themself and thinks that they are Jesus. How would most consultation psychiatrists triage this situation?","q_they"
"2140","
        <p>

<h2>Final Instruction</h2>

        <p><b>Thank you</b> for taking the time and working on the project! </p>
        <p>When continuing, you will be asked to download the results as a CSV file.</p>
        <p>Please <b> send us the file(s) form your annotaitons!</b> (lamparth (at) stanford.edu) </p>
        <p>
Press any key to continue and end.</p>
        ","arrowright","html-keyboard-response","24","3091856","0.0-24.0","","","","","",""
