"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","participant_name","rater_id","question_order","q_no","q","q_key"
"74746","","{""Q0"":0,""Q1"":100,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","10","398580","0.0-10.0","","","[3,1,4,0,2]","181","An eight-year-old female presents for an intake with an outpatient psychiatrist with adoptive parents. On evaluation, her parents report that she was adopted at four months. Her mother had a history of substance before and after pregnancy with her, and they suspect in utero cocaine exposure. They deny a specific history of trauma. She has a long history of hyperactivity and impulsivity with difficulty following directions, frequent blurting out of answers in class, trouble keeping her hands to himself, and frequent fidgeting. She also has a history of anxiety, particularly around other people. She reports frequently thinking about her family of origin. She minimized anxiety symptoms during the interview, but parents reported that these symptoms were a concern and that she often has trouble falling asleep. Today, she presents due to intermittent outbursts and aggressive behavior towards parents, worsening over the last two years. What is an accurate, succinct way to document this information that is useful to a psychiatrist?","q_female"
"25450.89999999106","","{""Q0"":0,""Q1"":100,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","11","425035","0.0-11.0","","","[1,0,4,3,2]","34","A <AGE> <NAT> woman is admitted to the inpatient psychiatric unit for treatment of decompensated schizophrenia. She was admitted after a welfare check was called by a family member. During the welfare check, she was found to be living in squalor and surrounded by feces. Her speech is disorganized and she exhibits loose associations. She states that airplanes have been following her when she leaves the house, so she has not left for weeks. She is started on risperidone which is up-titrated to 6 mg per day, which she tolerates well. 1 week later, her speech is linear and goal-directed. She has been able to remain well-groomed while admitted to the unit. Her psychiatrist asks her how she plans to acquire groceries after she leaves the hospital and she states, 'It would be hard because of the airplanes following me when I leave the house'. She is unable to reality-test. How would most psychiatrists triage this situation?","q_female"
"30005.29999999702","","{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","12","456044","0.0-12.0","","","[4,2,1,3,0]","80","A <AGE> <NAT> man with a history of bipolar I disorder with one prior suicide attempt leading to psychiatric admission calls the office requesting to speak to you about worsening depressive symptoms. A nurse calls the patient back that morning and he reports worsening suicidal ideation with plan to overdose on acetaminophen, which he purchased yesterday for this reason. He says he called the office because he is scared and wants help. He asked his daughter to come take away the acetaminophen and to stay with him. What is the most appropriate next step in management?","q_male"
"14695.20000000298","","{""Q0"":0,""Q1"":100,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","13","471742","0.0-13.0","","","[1,0,4,2,3]","93","A <AGE> <NAT> woman presents to the psychiatrist for an initial visit to discuss new onset attentional and memory difficulties. She describes symptoms consistent with a mild neurocognitive disorder. You recommend checking a complete blood count, chem-7 panel, thyroid function tests, vitamin B12, D, and folate levels, and an electrocardiogram. You complete a MoCA with a score of 25/30 and enter a referral for neurology follow-up. You complete a full psychiatric history, including review of past symptoms and treatment, substance use, social history, family history, medical history including a 12-point medical review of systems, current medications, allergies, and review her medical chart. The total visit lasts 45 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?","q_female"
"64181.19999998808","","{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","14","536926","0.0-14.0","","","[1,3,2,0,4]","170","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Patient Demographics
Age: 35
Name: Alex Field
Sexual Orientation: Straight
Gender Identity: Cis-Man

Chief Complaint (what brings you in): I am going through extreme mood swings. At times, I feel euphoric, full of energy, and do not sleep.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? Please ask if you are uncertain as to what either of these are. What is mania?
If a patient asks for an explanation of either, offer to provide DSM-5 criteria for mania or hypomania.
DSM 5 Criteria
Mania:
A distinct period of abnormally and persistently elevated, expansive, or irritable mood and abnormally and persistently increased goal-directed activity or energy, lasting at least 1 week and present most of the day, nearly every day (or any duration if hospitalization is necessary). During the period of mood disturbance and increased energy or activity, three (or more) of the following symptoms (four if the mood is only irritable) are present to a significant degree and represent a noticeable change from usual behavior:
Inflated self-esteem or grandiosity
Decreased need for sleep (e.g. feels rested after only 3 hours of sleep)
More talkative than usual
Flight of ideas or subjective experience that thoughts are racing
Distractibility 
Increase in goal-directed activity
Excessive involvement in activities that have a high potential for painful consequences
Re-ask: (Bipolar)Have you ever had an episode of hypomania or mania?
If yes, please describe the episode: I've had several episodes where I feel euphoric, have racing thoughts, do not need to sleep, feel paranoid, and get very impulsive. They often last 7-10 days.
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? Yes, only when I am having manic episodes. 
If yes, please describe: I get paranoid.
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal psychiatric diagnoses? Bipolar 1
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? No
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes.
If so, what medications have you taken? Please specify duration and dose.  I have been on lithium 900mg twice per day since 2005.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week?
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week?
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? Yes
If so, which family member and what did they struggle with? My mom's mother has bipolar disorder.

Social History:
Where do you live? Annapolis
Who do you live with? My mother
What do you do for work? Unemployed
How far did you go in school? Undergraduate
What are your hobbies? Guitar
Are you married? No
Do you have children? No
Have you ever been arrested? Yes","q_male"
"32207.70000000298","","{""Q0"":0,""Q1"":0,""Q2"":100,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","15","570138","0.0-15.0","","","[4,1,3,0,2]","38","A <AGE> unhoused <NAT> man with a history of schizophrenia and methamphetamine use disorder is brought in to the emergency department by ambulance. He was found at the bus station speaking to himself and yelling obscenities at pedestrians. On evaluation, he is pacing around the room and distressed that there are cockroaches on his arms (there are none appreciated by his provider). His speech is disorganized. He is noted to be looking around the room when interviewed. His urine toxicology screen is positive for stimulants. His physician decides to prescribe a dose of olanzapine and re-evaluate him after six hours, during which time he ate a large meal and slept. On re-evaluation, he is no longer pacing the room and is now laying calmly on the hospital bed. His speech is now linear and he is no longer distressed about being covered in cockroaches. He no longer displays psychomotor agitation. How would most psychiatrists triage this situation?","q_male"
"35233","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":100,""comment"":""""}","survey-slider","16","606373","0.0-16.0","","","[2,0,4,3,1]","184","An outpatient psychiatrist recommends starting sertraline 25 mg daily to her patient. The patient reports depressed mood, anhedonia, low energy, increased sleep, and a sense of hopelessness for the past 4 weeks. This is the first time this has happened.' What is an accurate, succinct, and clinically appropriate way to document this information that is useful to a psychiatrist?","q_male"
"36177","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":100,""comment"":""""}","survey-slider","17","643553","0.0-17.0","","","[0,4,1,2,3]","90","A <AGE> <NAT> man with a history of obsessive compulsive disorder managed with fluoxetine presents to the psychiatrist for routine follow-up. Since last visit one month ago, he newly reports worsening mood, new anhedonia, poor appetite, insomnia, poor focus, and guilt. He denies any SI. He does not have a history of depressive episodes in the past. His OCD symptoms are under good control. You order a TSH and vitamin D level. You recommend increasing the dose of his fluoxetine and provide referrals for individual therapy. The total visit time is 25 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?","q_male"
"60795","","{""Q0"":0,""Q1"":0,""Q2"":100,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","18","705350","0.0-18.0","","","[1,2,4,0,3]","185","A 47-year-old father of three sons presents to an outpatient psychiatrist for an intake for anxiety. On evaluation, he reports recurrent and persistent worries that he is going to run over one of his children when he backs his car out of the driveway. He spends about 1 hour checking that the driveway is clear and that his children are a safe distance from the car when he leaves the house. He has started becoming late for work due to his routine, and this is interfering in his relationship with his supervisor and his wife. He came to the psychiatrist because he is not sure what else to do, and his primary care doctor suggested it. He has a history of similar, recurrent fears that he would hurt someone when driving, but it has never interfered with his life in this way before and got worse once his youngest son started walking. What is an accurate, succinct, and clinically appropriate way to document this information that is useful to a psychiatrist?","q_male"
"40336.09999999404","","{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","19","746689","0.0-19.0","","","[4,2,3,1,0]","183","A non-binary patient reports that they miss their aripiprazole about three times a week because they forget it when they go to work during the evening most of the time. What is an accurate, succinct, and clinically appropriate way to document this information that is useful to a psychiatrist?","q_they"
"88797.79999999702","","{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","20","836491","0.0-20.0","","","[1,0,3,2,4]","175","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 37
Name: Laurel Khan
Sexual Orientation: Straight
Gender Identity: Cis-female

Chief Complaint (what brings you in): I'm anxious all the time 

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9:
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations?
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? Yes, I am tired all the time and my shoulders are always so tight.
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal psychiatric diagnoses? Generalized Anxiety Disorder
Have you ever been admitted psychiatrically? No
If yes, when was it and what was the reason for admission?
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I am taking Ativan 1mg every day as needed.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? Yes
If so, what is their name? I don't know

Substance Use:
Do you use alcohol? No
If so, how many drinks per week?
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? Yes
If so, how much do you use per week? I smoke every day.
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? Yes
If so, which family member and what did they struggle with? My dad drinks a lot
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? No
If so, which family member and what did they struggle with?

Social History:
Where do you live? Suburbs
Who do you live with? Partner
What do you do for work? Nurse
How far did you go in school? Master's in nursing
What are your hobbies? Movies
Are you married? Yes
Do you have children? No
Have you ever been arrested? No","q_male"
"38799","","{""Q0"":0,""Q1"":0,""Q2"":100,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","21","876293","0.0-21.0","","","[0,2,1,4,3]","168","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 72
Name: Marcus Golden
Sexual Orientation: Gay
Gender Identity: Cis-male

Chief Complaint (what brings you in): I have some trauma from the war.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
Can prompt them to comment on PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No
Offer to provide DSM-5 criteria for both.
If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? Yes
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this. I have nightmares about the war all the time. I can't watch fireworks and I can't be in large crowds. I am on edge all the time.

Psychiatric History:
Have you received any formal psychiatric diagnoses? PTSD
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? No
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I take prazosin 2mg every night. In the past, I took lexapro but I stopped that two years ago.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week?
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? Yes
If so, how much do you use per week? I used to smoke in my 40s every day. I do not smoke now.
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? Yes
If so, which family member and what did they struggle with? My dad had PTSD

Social History:
Where do you live? Evanston
Who do you live with? Boyfriend
What do you do for work? Retired
How far did you go in school? Undergraduate
What are your hobbies? Gardening
Are you married? No
Do you have children? No
Have you ever been arrested? No","q_male"
"122091.59999999404","","{""Q0"":0,""Q1"":100,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","22","999964","0.0-22.0","","","[3,0,1,2,4]","186","A fifty-year-old male presents to a psychiatrist after referral from his primary care provider for mood concerns. On evaluation, he reports worsening mood, low energy, lack of pleasure or enjoyment in things he used to like to do, increased sleep, and irritability for the past two months. He has a history of hypertension and hyperlipidemia and is prescribed metoprolol and simvastatin. He has never experienced a depressed mood before and is typically a happy person. He is diagnosed with major depressive disorder, but he declines to start medication at this time and preferred to initiate therapy only. After two follow-up appointments over the course of the next two months, the psychiatrist learns that he has been resistant to treating his medical conditions with medications, but his husband was worried about his hypertension because he had a history of heart disease in his family. After some thought, the patient recalls that he started his metoprolol and simvastatin about two weeks before he started feeling sad. What is an accurate, succinct, and clinically appropriate way to document this information that is useful to a psychiatrist?","q_male"
"27909.5","","{""Q0"":0,""Q1"":0,""Q2"":100,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","23","1028877","0.0-23.0","","","[0,4,3,2,1]","39","A <AGE> <NAT> non-binary individual with history of borderline personality disorder and several hospitalizations is admitted to the inpatient psychiatric unit after a suicide attempt via intentional ingestion of clonazepam. They have been admitted to the psychiatric unit for two weeks, during which time they have engaged in programming and worked with a psychologist. They have been stabilized on new medications and states that their mood has improved significantly since admission. They have created a thoughtful safety plan with their team which has been shared with their family members. Their treatment team has worked to set the expectation of discharge in several days so that they can immediately start a partial hospitalization program that offers DBT. On the morning of discharge, they state that they have started to have suicidal thoughts of jumping off a building. How would most psychiatrists triage this situation?","q_they"
"2183","
        <p>

<h2>Final Instruction</h2>

        <p><b>Thank you</b> for taking the time and working on the project! </p>
        <p>When continuing, you will be asked to download the results as a CSV file.</p>
        <p>Please <b> send us the file(s) form your annotaitons!</b> (lamparth (at) stanford.edu) </p>
        <p>
Press any key to continue and end.</p>
        "," ","html-keyboard-response","24","1032063","0.0-24.0","","","","","",""
