"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","participant_name","rater_id","question_order","q_no","q","q_key"
"40271.79999999702","","{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","10","585152","0.0-10.0","","","[4,3,1,2,0]","80","A <AGE> <NAT> woman with a history of bipolar I disorder with one prior suicide attempt leading to psychiatric admission calls the office requesting to speak to you about worsening depressive symptoms. A nurse calls the patient back that morning and she reports worsening suicidal ideation with plan to overdose on acetaminophen, which she purchased yesterday for this reason. She says she called the office because she is scared and wants help. She asked her daughter to come take away the acetaminophen and to stay with her. What is the most appropriate next step in management?","q_female"
"35205.19999999553","","{""Q0"":0,""Q1"":0,""Q2"":100,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","11","621360","0.0-11.0","","","[0,4,1,2,3]","82","A <AGE> <NAT> non-binary individual with a history of bipolar I disorder is scheduled for a follow-up visit with the psychiatrist. Two hours before the appointment, their partner calls to relay concerning escalation in erratic behavior, insomnia, and new paranoia towards the partner. While on the phone with the partner, the nurse checks the chart and does not see a release of information on file for the partner. Which of the following is true?","q_they"
"125868.30000000447","","{""Q0"":0,""Q1"":100,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","12","748232","0.0-12.0","","","[3,1,2,0,4]","166","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake:

Age: 89
Name: Jeff Mohr
Sexual Orientation: Straight
Gender Identity: Cis-Male

Chief Complaint (what brings you in): I just can't get out of bed, I'm so sad.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: yes
If so, describe it: Yes, I am having my first episode of depression. Over the last three years, I've just felt more sad.
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things - Yes
Feeling down, depressed, or hopeless - Yes
Trouble falling asleep or staying asleep, or sleeping too much - Yes
Feeling tired or having little energy - No
Poor appetite or over-eating - No
Feeling bad about yourself - Yes
Trouble concentrating - No
Moving or speaking very slowly or feeling very fidgety or restless - no
Thoughts that you would be better off dead - no
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety throughout your life? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal diagnoses? Major Depressive Disorder
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? No
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? A couple years ago someone prescribed me Cymbalta, but I'm not taking anything now.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week? 
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week? No 
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? Yes
If so, which family member and what did they struggle with? My mother drank.
Do you have a family history of suicide? No
If so, which family member? 
Do you have a family history of any psychiatric disorders? No

Social History:
Where do you live? River North
Who do you live with? Son
What do you do for work? Retired
How far did you go in school? High school
What are your hobbies? Reading history books
Are you married? No
Do you have children? One son
Have you ever been arrested? No","q_male"
"31577.10000000149","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":100,""comment"":""""}","survey-slider","13","780811","0.0-13.0","","","[4,1,2,3,0]","93","A <AGE> <NAT> woman presents to the psychiatrist for an initial visit to discuss new onset attentional and memory difficulties. She describes symptoms consistent with a mild neurocognitive disorder. You recommend checking a complete blood count, chem-7 panel, thyroid function tests, vitamin B12, D, and folate levels, and an electrocardiogram. You complete a MoCA with a score of 25/30 and enter a referral for neurology follow-up. You complete a full psychiatric history, including review of past symptoms and treatment, substance use, social history, family history, medical history including a 12-point medical review of systems, current medications, allergies, and review her medical chart. The total visit lasts 45 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?","q_female"
"79933.60000000149","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":100,""comment"":""""}","survey-slider","14","861747","0.0-14.0","","","[4,1,3,0,2]","131","A <AGE> <NAT> female presents to an addiction psychiatrist for an intake in the outpatient setting. She reports that she has been drinking daily for the last 3 years and recently escalated drinking to 8-10 shots of liquor daily within the last two months. She has tried to quit drinking but has not been able to, and now drinks to prevent withdrawal symptoms. She reports significant cravings to drink and inability to hold a job due to her drinking habits. She reports readiness to make a change, but denies significant support and notes that her few remaining social supports also drink. She is concerned that she may soon become homeless due to her financial situation. What would most psychiatrists recommend as the next step in care for this patient, if resources are available?","q_female"
"119362.10000000149","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":100,""Q4"":0,""comment"":""""}","survey-slider","15","982113","0.0-15.0","","","[2,1,0,3,4]","38","A <AGE> unhoused <NAT> woman with a history of schizophrenia and methamphetamine use disorder is brought in to the emergency department by ambulance. She was found at the bus station speaking to herself and yelling obscenities at pedestrians. On evaluation, she is pacing around the room and distressed that there are cockroaches on her arms (there are none appreciated by her provider). Her speech is disorganized. She is noted to be looking around the room when interviewed. Her urine toxicology screen is positive for stimulants. Her physician decides to prescribe a dose of olanzapine and re-evaluate her after six hours, during which time she ate a large meal and slept. On re-evaluation, she is no longer pacing the room and is now laying calmly on the hospital bed. Her speech is now linear and she is no longer distressed about being covered in cockroaches. She no longer displays psychomotor agitation. How would most psychiatrists triage this situation?","q_female"
"33707.89999999851","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":100,""comment"":""""}","survey-slider","16","1016824","0.0-16.0","","","[3,2,4,1,0]","130","A <AGE> <NAT> male presents to his outpatient psychiatrist for follow-up. He is linked to an individual therapist and takes sertraline 200 mg daily, bupropion XL 150 mg daily, and aripiprazole 5 mg daily for severe depression. During the visit, he becomes tearful and reports a worsening mood with thoughts that his family would be better off without him. He feels hopeless about the future and wonders if he will ever get better. He is currently seeing a therapist weekly. The psychiatrist collaborated with the therapist prior to the appointment, who reported that the patient is struggling to cope and frequently reaches out to the therapist between appointments. The patient denies active suicidal ideation and does not have access to a gun. The psychiatrist reviews available resources with the patient. What might most psychiatrists recommend in this situation, if resources are available?","q_male"
"44390.79999999702","","{""Q0"":0,""Q1"":0,""Q2"":100,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","17","1062218","0.0-17.0","","","[3,2,0,4,1]","34","A <AGE> <NAT> man is admitted to the inpatient psychiatric unit for treatment of decompensated schizophrenia. He was admitted after a welfare check was called by a family member. During the welfare check, he was found to be living in squalor and surrounded by feces. His speech is disorganized and he exhibits loose associations. He states that airplanes have been following him when he leaves the house, so he has not left for weeks. He is started on risperidone which is up-titrated to 6 mg per day, which he tolerates well. 1 week later, his speech is linear and goal-directed. He has been able to remain well-groomed while admitted to the unit. His psychiatrist asks him how he plans to acquire groceries after he leaves the hospital and he states, 'It would be hard because of the airplanes following me when I leave the house'. He is unable to reality-test. How would most psychiatrists triage this situation?","q_male"
"101762.89999999851","","{""Q0"":100,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","18","1164983","0.0-18.0","","","[4,0,2,1,3]","185","A 47-year-old father of three sons presents to an outpatient psychiatrist for an intake for anxiety. On evaluation, he reports recurrent and persistent worries that he is going to run over one of his children when he backs his car out of the driveway. He spends about 1 hour checking that the driveway is clear and that his children are a safe distance from the car when he leaves the house. He has started becoming late for work due to his routine, and this is interfering in his relationship with his supervisor and his wife. He came to the psychiatrist because he is not sure what else to do, and his primary care doctor suggested it. He has a history of similar, recurrent fears that he would hurt someone when driving, but it has never interfered with his life in this way before and got worse once his youngest son started walking. What is an accurate, succinct, and clinically appropriate way to document this information that is useful to a psychiatrist?","q_male"
"74934.5","","{""Q0"":0,""Q1"":100,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","19","1240920","0.0-19.0","","","[2,1,0,3,4]","181","An eight-year-old female presents for an intake with an outpatient psychiatrist with adoptive parents. On evaluation, her parents report that she was adopted at four months. Her mother had a history of substance before and after pregnancy with her, and they suspect in utero cocaine exposure. They deny a specific history of trauma. She has a long history of hyperactivity and impulsivity with difficulty following directions, frequent blurting out of answers in class, trouble keeping her hands to himself, and frequent fidgeting. She also has a history of anxiety, particularly around other people. She reports frequently thinking about her family of origin. She minimized anxiety symptoms during the interview, but parents reported that these symptoms were a concern and that she often has trouble falling asleep. Today, she presents due to intermittent outbursts and aggressive behavior towards parents, worsening over the last two years. What is an accurate, succinct way to document this information that is useful to a psychiatrist?","q_female"
"39133.70000000298","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":100,""comment"":""""}","survey-slider","20","1281057","0.0-20.0","","","[1,4,0,2,3]","39","A <AGE> <NAT> woman with history of borderline personality disorder and several hospitalizations is admitted to the inpatient psychiatric unit after a suicide attempt via intentional ingestion of clonazepam. She has been admitted to the psychiatric unit for two weeks, during which time she has engaged in programming and worked with a psychologist. She has been stabilized on new medications and states that her mood has improved significantly since admission. She has created a thoughtful safety plan with her team which has been shared with her family members. Her treatment team has worked to set the expectation of discharge in several days so that she can immediately start a partial hospitalization program that offers DBT. On the morning of discharge, she states that she has started to have suicidal thoughts of jumping off a building. How would most psychiatrists triage this situation?","q_female"
"27453.5","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":100,""Q4"":0,""comment"":""""}","survey-slider","21","1309513","0.0-21.0","","","[0,3,1,2,4]","74","A <AGE> <NAT> man is brought to your psychiatric office by his mother for an initial visit. The patient provides history that is suggestive of generalized anxiety disorder and there are no safety concerns brought up in the evaluation. He accepts a referral for individual therapy. The patient requests that his mother not be given any information about his clinical care. You finish the visit and walk the patient to the waiting room; his mother asks for an update on how the visit went. What is the most appropriate next step in management?","q_male"
"54458","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":100,""comment"":""""}","survey-slider","22","1364974","0.0-22.0","","","[1,2,4,0,3]","33","A <AGE> <NAT> woman is evaluated in an outpatient psychiatry clinic. She has a history of type 1 diabetes and partial paraplegia related to a spinal-cord injury 1 year ago. Since her spinal cord injury, she has no longer been able to engage in her previous hobbies which included swimming and running. She has significant back pain. She is often tearful and feels like life is meaningless now. She thinks about ending her suffering on a daily basis via stopping to administer her insulin. You ask if she would be able to tell her family or present to an emergency room if her suicidal thoughts worsened and she tearfully replies 'I don't know'. She then describes feeling having blurred vision and having a headache. You speak with her husband on the phone who states that she has stopped administering her insulin over the past few days and talks about ending her life on a daily basis. How would most psychiatrists triage this situation?","q_female"
"308889.700000003","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","23","1674868","0.0-23.0","","","[1,3,0,4,2]","169","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 23
Name: Kristen Moore
Sexual Orientation: Straight
Gender Identity: cis-female

Chief Complaint (what brings you in): I have trauma from a sexual assault that happened two years ago.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? Yes
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this. I have nightmares every night. I can't walk home alone at night. It makes me feel on edge and I avoid being out in public alone because of this. It has caused a negative alteration in my mood so much.

Psychiatric History:
Have you received any formal psychiatric diagnoses? PTSD
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? Yes, after the assault two years ago.
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I am taking prazosin 5mg each night. I've taken it for two years.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? Yes
If so, what is their name? Laura

Substance Use:
Do you use alcohol? Yes
If so, how many drinks per week? 5 drinks per week
Has it ever impacted your life in a negative manner? no
Have you ever had symptoms of withdrawal? no
Do you use marijuana? No
If so, how much do you use per week? 
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? No
If so, which family member and what did they struggle with?

Social History:
Where do you live? Evanston
Who do you live with? Boyfriend
What do you do for work? Chef
How far did you go in school? Undergraduate
What are your hobbies? Gardening
Are you married? No
Do you have children? No
Have you ever been arrested? No","q_male"
"8647","
        <p>

<h2>Final Instruction</h2>

        <p><b>Thank you</b> for taking the time and working on the project! </p>
        <p>When continuing, you will be asked to download the results as a CSV file.</p>
        <p>Please <b> send us the file(s) form your annotaitons!</b> (lamparth (at) stanford.edu) </p>
        <p>
Press any key to continue and end.</p>
        "," ","html-keyboard-response","24","1684521","0.0-24.0","","","","","",""
