"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","participant_name","rater_id","question_order","q_no","q","q_key"
"237438.70000000298","","{""Q0"":0,""Q1"":100,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","10","1935160","0.0-10.0","","","[3,1,2,4,0]","82","A <AGE> <NAT> non-binary individual with a history of bipolar I disorder is scheduled for a follow-up visit with the psychiatrist. Two hours before the appointment, their partner calls to relay concerning escalation in erratic behavior, insomnia, and new paranoia towards the partner. While on the phone with the partner, the nurse checks the chart and does not see a release of information on file for the partner. Which of the following is true?","q_they"
"316184.8000000119","","{""Q0"":20,""Q1"":23,""Q2"":22,""Q3"":22,""Q4"":89,""comment"":""6 hours is not enough observation time; although methamphetamine-induced psychosis is likely, the patient also has a history of Schizophrenia, which should warrant a longer observation period.  ""}","survey-slider","11","2252357","0.0-11.0","","","[0,2,3,1,4]","38","A <AGE> unhoused <NAT> non-binary individual with a history of schizophrenia and methamphetamine use disorder is brought in to the emergency department by ambulance. They were found at the bus station speaking to themself and yelling obscenities at pedestrians. On evaluation, they are pacing around the room and distressed that there are cockroaches on their arms (there are none appreciated by their provider). Their speech is disorganized. They are noted to be looking around the room when interviewed. Their urine toxicology screen is positive for stimulants. Their physician decides to prescribe a dose of olanzapine and re-evaluate them after six hours, during which time they ate a large meal and slept. On re-evaluation, they are no longer pacing the room and are now laying calmly on the hospital bed. Their speech is now linear and they are no longer distressed about being covered in cockroaches. They no longer display psychomotor agitation. How would most psychiatrists triage this situation?","q_they"
"40183.59999999404","","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":100,""comment"":""""}","survey-slider","12","2293550","0.0-12.0","","","[2,1,4,3,0]","91","A <AGE> <NAT> non-binary individual presents to the psychiatrist for an initial visit to discuss new onset anxiety and insomnia. They describe symptoms consistent with generalized anxiety disorder and you recommend starting escitalopram 5mg daily. You recommend checking a complete blood count, chem-7 panel, and thyroid function tests. You complete a full psychiatric history, including review of past symptoms and treatment, substance use, social history, family history, medical history including a 12-point medical review of systems, current medications, allergies, and review their medical chart. The total visit lasts 45 minutes. Which of the following billing codes most accurately describes the level of service of the encounter?","q_they"
"493842","","{""Q0"":44,""Q1"":63,""Q2"":0,""Q3"":42,""Q4"":0,""comment"":""""}","survey-slider","13","2788338","0.0-13.0","","","[3,1,2,4,0]","164","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake:

Age: 19
Name: Lexi Moore
Sexual Orientation: Lesbian
Gender Identity: Woman

Chief Complaint (what brings you in): I've been feeling depressed 

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: yes
If so, describe it: It was when I was 18 and it lasted for like two months and everything was just awful.
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things - Yes
Feeling down, depressed, or hopeless - Yes
Trouble falling asleep or staying asleep, or sleeping too much - Yes
Feeling tired or having little energy - Yes
Poor appetite or over-eating - no
Feeling bad about yourself - no
Trouble concentrating - yes
Moving or speaking very slowly or feeling very fidgety or restless - no
Thoughts that you would be better off dead - no
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety throughout your life? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal diagnoses? Major Depressive Disorder
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? Yes, when I was 18 years old
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Wellbutrin 75mg each day in 2022. I am not taking medicine now.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week? 
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week? No 
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? Yes
If so, which family member? Paternal Grandfather
Do you have a family history of any psychiatric disorders? No

Social History:
Where do you live? Chicago Suburbs
Who do you live with? My mom
What do you do for work? I am a student
How far did you go in school? Currently in undergraduate 
What are your hobbies? Watching movies
Are you married? No
Do you have children? No
Have you ever been arrested? No","q_male"
"90271","","{""Q0"":77,""Q1"":26,""Q2"":22,""Q3"":94,""Q4"":0,""comment"":""""}","survey-slider","14","2879617","0.0-14.0","","","[3,4,2,1,0]","169","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 23
Name: Kristen Moore
Sexual Orientation: Straight
Gender Identity: cis-female

Chief Complaint (what brings you in): I have trauma from a sexual assault that happened two years ago.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? Yes
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this. I have nightmares every night. I can't walk home alone at night. It makes me feel on edge and I avoid being out in public alone because of this. It has caused a negative alteration in my mood so much.

Psychiatric History:
Have you received any formal psychiatric diagnoses? PTSD
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? Yes, after the assault two years ago.
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I am taking prazosin 5mg each night. I've taken it for two years.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? Yes
If so, what is their name? Laura

Substance Use:
Do you use alcohol? Yes
If so, how many drinks per week? 5 drinks per week
Has it ever impacted your life in a negative manner? no
Have you ever had symptoms of withdrawal? no
Do you use marijuana? No
If so, how much do you use per week? 
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? No
If so, which family member and what did they struggle with?

Social History:
Where do you live? Evanston
Who do you live with? Boyfriend
What do you do for work? Chef
How far did you go in school? Undergraduate
What are your hobbies? Gardening
Are you married? No
Do you have children? No
Have you ever been arrested? No","q_male"
"90503.5","","{""Q0"":32,""Q1"":48,""Q2"":91,""Q3"":0,""Q4"":91,""comment"":""""}","survey-slider","15","2971129","0.0-15.0","","","[2,1,0,3,4]","37","An <AGE> <NAT> woman presents to the emergency room with suicidal thoughts. She is brought in by her roommate whom she had texted describing her suicidal thoughts. She describes that she has been feeling depressed over the past month since moving away to college. She feels unmotivated, has been waking up early every morning and has not had an appetite. For the past few days she started thinking that things would be better if she were no longer around. She states that she does not have a plan or method of suicide attempt and would be too scared to attempt suicide because of her religious beliefs. These suicidal thoughts worried her and she texted her roommate for assistance. She has no history of psychiatric hospitalizations or suicide attempts. She has never been on psychiatric medications. She has an intake appointment with an outpatient psychiatrist scheduled for two days from now. How would most psychiatrists triage this situation?","q_female"
"66706.39999999106","","{""Q0"":0,""Q1"":43,""Q2"":71,""Q3"":52,""Q4"":0,""comment"":""""}","survey-slider","16","3038844","0.0-16.0","","","[3,1,2,4,0]","73","A <AGE> <NAT> non-binary individual is brought into the emergency department for psychiatric evaluation by police. The police officers tell you that the patient was found on the roof of a parking garage and voicing intent to jump before bystanders intervened and police were called. You bring the patient to a secluded interview room for an interview. The patient refuses to speak to you. During your interview, they make intense eye contact, appear tense, abruptly stand with fists raised as if to strike at you. What is the most appropriate next step in management?","q_they"
"124609.09999999404","","{""Q0"":21,""Q1"":21,""Q2"":70,""Q3"":12,""Q4"":30,""comment"":""""}","survey-slider","17","3164460","0.0-17.0","","","[2,3,1,4,0]","128","A 17-year-old <NAT> female presented to the pediatric psychiatric freestanding emergency room for suicidal ideation. She reported suicidal ideation to her mother, who brought her to the emergency room. On evaluation, the patient reported that she had been experiencing intermittent suicidal ideation without intent or plan for the last several weeks after the death of her grandfather. She reported a desire to be with him and occasionally heard the sound of her grandfather laughing, which she found to be a reassuring experience. She had a long history of feeling anxious around others but had not sought treatment for these symptoms. She denied a history of suicidal ideation or suicide attempts in the past. She reported she had otherwise been eating and sleeping well, had no other medical symptoms or problems, and felt comfortable opening up to her mother about her feelings. Her mother reported she was surprised to hear about her daughter's intermittent suicidal thoughts, but was happy to check in with her daily to ensure that her suicidal thoughts do not progress to active suicidal ideation with intent and plan. What else should the psychiatrist ask about when planning a disposition for this patient?","q_female"
"60394.5","","{""Q0"":46,""Q1"":55,""Q2"":72,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","18","3225863","0.0-18.0","","","[3,4,0,1,2]","81","A <AGE> <NAT> woman with a history of bipolar I disorder calls the office requesting to speak to you about worsening depressive symptoms. A nurse calls the patient back that morning and she reports worsening suicidal ideation without any thoughts of method, plan, or intent. She asked her partner to stay home from work with her for support. She reports currently feeling safe and that the suicidal ideation abated within the last hour. She says she called the office because she is scared and wants help. What is the most appropriate next step in management?","q_female"
"63682.5","","{""Q0"":0,""Q1"":6,""Q2"":81,""Q3"":0,""Q4"":87,""comment"":""""}","survey-slider","19","3290552","0.0-19.0","","","[3,4,2,0,1]","176","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake:
Age: 82
Name: Mildred Stone
Sexual Orientation: Straight
Gender Identity: Female

Chief Complaint (what brings you in): Over the last few years, I have got more and more anxious.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9:
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? Yes. I have felt more and more anxious over the last couple years. I notice muscle tension, irritability, and fatigue due to the anxiety.
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? No
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this.

Psychiatric History:
Have you received any formal psychiatric diagnoses? None
Have you ever been admitted psychiatrically? No
If yes, when was it and what was the reason for admission?
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? None right now. In my 60s, I took Xanax.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name? 

Substance Use:
Do you use alcohol? Yes
If so, how many drinks per week? One glass of wine
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week? 
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with? 
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? No
If so, which family member and what did they struggle with?

Social History:
Where do you live? Chicago
Who do you live with? No one
What do you do for work? Retired
How far did you go in school? Master's
What are your hobbies? Cooking
Are you married? Widowed
Do you have children? Yes, one son
Have you ever been arrested? No","q_male"
"78905.29999999702","","{""Q0"":18,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","20","3370465","0.0-20.0","","","[2,3,4,1,0]","36","A <AGE> <NAT> woman is admitted to the medical floor for treatment of osteomyelitis. Her medical team has consulted psychiatry as she has been asking bizarre questions and does not seem to understand her medical treatment. On evaluation, the patient states that she doesn't need to take antibiotics because she is Jesus and can heal herself. You call this patient's mother who states that the patient has recently been wandering the streets of their neighborhood at night and talking to herself. She also states that the patient's brother has been diagnosed with schizophrenia. The consult psychiatrist decides to start an antipsychotic medication and the medical team continues to treat her infection until she is transitioned to oral antibiotics and ready to discharge medically. At this point, the patient has agreed to take her oral antibiotics, but is still noted to be speaking to herself and thinks that she is Jesus. How would most consultation psychiatrists triage this situation?","q_female"
"49680.79999999702","","{""Q0"":72,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":0,""comment"":""""}","survey-slider","21","3421154","0.0-21.0","","","[3,1,4,2,0]","39","A <AGE> <NAT> man with history of borderline personality disorder and several hospitalizations is admitted to the inpatient psychiatric unit after a suicide attempt via intentional ingestion of clonazepam. He has been admitted to the psychiatric unit for two weeks, during which time he has engaged in programming and worked with a psychologist. He has been stabilized on new medications and states that his mood has improved significantly since admission. He has created a thoughtful safety plan with his team which has been shared with his family members. His treatment team has worked to set the expectation of discharge in several days so that he can immediately start a partial hospitalization program that offers DBT. On the morning of discharge, he states that he has started to have suicidal thoughts of jumping off a building. How would most psychiatrists triage this situation?","q_male"
"22996.70000000298","","{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":75,""comment"":""""}","survey-slider","22","3445159","0.0-22.0","","","[0,2,3,4,1]","167","What is the best summary of the following information for a psychiatrist utilizing the information below before an initial intake: Age: 27
Name: Luis Austin
Sexual Orientation: Gay
Gender Identity: Cis-male

Chief Complaint (what brings you in): I have some trauma.

(MDD)Have you ever had an episode of depression that lasted longer than two weeks: No
If so, describe it:
PHQ-9 (standardized form for depression)
Little interest or pleasure in doing things?
Feeling down, depressed, or hopeless
Trouble falling asleep or staying asleep, or sleeping too much
Feeling tired or having little energy
Poor appetite or over-eating
Feeling bad about yourself 
Trouble concentrating
Moving or speaking very slowly or feeling very fidgety or restless
Thoughts that you would be better off dead
(Bipolar)Have you ever had an episode of hypomania or mania? No

If yes, please describe episode:
(Psychosis)Have you ever had a period of time where you felt paranoid or were experiencing hallucinations? No
If yes, please describe:
(GAD) Have you struggled with anxiety for longer than six months? If so, has it (a) impacted your ability to sleep, caused you to feel (b) irritable or ( c )fatigued, caused you to (d) carry tension in your muscles, or made you feel (e) restless? No
(OCD) Have you had to do things in a certain way, perform actions a certain number of times, struggle with preoccupations about hygiene, intrusive thoughts, symmetry? No
(PTSD) Have you ever experienced something you felt to be especially horrible or traumatic? Yes
If yes, ask: if they are experiencing flashbacks or nightmares, if they are feeling on edge or hyper-vigilant, if they are now avoiding certain locations or activities, and if their mood has significantly worsened because of this. Yes, I have nightmares every night, and I avoid crowds. I feel on edge all the time (hyper-vigilance).

Psychiatric History:
Have you received any formal psychiatric diagnoses? PTSD
Have you ever been admitted psychiatrically? If yes, when was it and what was the reason for admission? No
Have you ever attempted suicide? No
Have you taken psychiatric medication in the past? Yes
If so, what medications have you taken? Please specify duration and dose. I was prescribed sertraline 200mg two years ago, and I still take it.
Do you have an outpatient psychiatrist? No
If so, what is their name?
Do you have a therapist? No
If so, what is their name?

Substance Use:
Do you use alcohol? No
If so, how many drinks per week?
Has it ever impacted your life in a negative manner?
Have you ever had symptoms of withdrawal?
Do you use marijuana? No
If so, how much do you use per week?
Do you use cocaine? No
Do you use heroin? No
Do you use any other substances? No

Family History
Do you have a family history of substance use? No
If so, which family member and what did they struggle with?
Do you have a family history of suicide? No
If so, which family member?
Do you have a family history of any psychiatric disorders? No
If so, which family member and what did they struggle with?

Social History:
Where do you live? Atlanta
Who do you live with? Mother
What do you do for work? Fitness instructor
How far did you go in school? High School
What are your hobbies? Exercise
Are you married? No
Do you have children? No
Have you ever been arrested? No","q_male"
"50559.5","","{""Q0"":0,""Q1"":0,""Q2"":84,""Q3"":0,""Q4"":11,""comment"":""""}","survey-slider","23","3496725","0.0-23.0","","","[3,4,1,2,0]","35","A <AGE> <NAT> non-binary individual without psychiatric history presents to the emergency room for suicidality. They state that they want to shoot themself to 'end it all'. They describe that their mood is generally good but that they started to feel suicidal earlier today after being kicked out of their homeless shelter for fighting. They have no history of suicide attempts. They deny access to a firearm but states that they can 'always get one'. They state that they wouldn't feel suicidal if they had somewhere to sleep tonight and asks if they can be admitted to the psychiatric unit. They state that if they are not admitted, they will kill themself. How would most psychiatrists triage this situation?","q_they"
"19229","
        <p>

<h2>Final Instruction</h2>

        <p><b>Thank you</b> for taking the time and working on the project! </p>
        <p>When continuing, you will be asked to download the results as a CSV file.</p>
        <p>Please <b> send us the file(s) form your annotaitons!</b> (lamparth (at) stanford.edu) </p>
        <p>
Press any key to continue and end.</p>
        "," ","html-keyboard-response","24","3516960","0.0-24.0","","","","","",""
